Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
LINKUSDT,0df704d1,2023-01-18 00:31:41,5,Close Long,Limit,Trade,2,6.874,6.874,0.0001,0.0013748,ce161e75
SHIB1000USDT,a41684e6,2023-01-18 00:16:40,5,Open Short,Limit,Trade,1400,0.010655,0.010625,0.0006,0.0089502,24aec829
SHIB1000USDT,e311b0a7,2023-01-18 00:10:43,5,Close Long,Limit,Trade,1400,0.010670,0.010670,0.0001,0.0014938,70efd986
LINKUSDT,7091-Buy,2023-01-18 00:00:00,5,Open Long,--,Funding,2,6.805,0.000,0.0001,0.001361,67dd7581
ETHUSDT,091-Sell,2023-01-18 00:00:00,5,Open Short,--,Funding,0.07,1564.24,0.00,-0.0001,-0.01094968,dc14fb4c
BNBUSDT,091-Sell,2023-01-18 00:00:00,5,Open Short,--,Funding,0.38,299.09,0.00,-8.542e-05,-0.00970834,b8f9a84a
DOGEUSDT,7091-Buy,2023-01-18 00:00:00,5,Open Long,--,Funding,330,0.08281,0.00000,0.0001,0.00273273,666818a6
SHIB1000USDT,7091-Buy,2023-01-18 00:00:00,5,Open Long,--,Funding,1400,0.010544,0.000000,0.0001,0.00147616,a957f066
LINKUSDT,7e86e55e,2023-01-17 23:37:15,5,Open Long,Limit,Trade,2,6.826,6.826,0.0001,0.0013652,10470633
DOGEUSDT,09757e12,2023-01-17 22:37:33,5,Open Long,Limit,Trade,165,0.08352,0.08356,0.0006,0.00826848,1a1374e0
DOGEUSDT,23414401,2023-01-17 22:37:30,5,Open Long,Limit,Trade,165,0.08356,0.08356,0.0001,0.00137874,6f0fa632
LINKUSDT,9ca0a678,2023-01-17 22:34:35,5,Close Short,Limit,Trade,2,6.888,6.888,0.0001,0.0013776,f7877d23
SHIB1000USDT,5b361b2e,2023-01-17 22:17:42,5,Open Long,Limit,Trade,1400,0.010595,0.010595,0.0001,0.0014833,17fd572d
LINKUSDT,70980f13,2023-01-17 21:55:00,5,Open Short,Limit,Trade,2,6.937,6.937,0.0001,0.0013874,0467c435
ETHUSDT,091-Sell,2023-01-17 16:00:00,5,Open Short,--,Funding,0.07,1570.57,0.00,-4.945e-05,-0.00543652,5122ce13
BNBUSDT,091-Sell,2023-01-17 16:00:00,5,Open Short,--,Funding,0.38,302.40,0.00,-0.0001,-0.0114912,f4b319bf
ETHUSDT,091-Sell,2023-01-17 08:00:00,5,Open Short,--,Funding,0.07,1562.66,0.00,-0.0001,-0.01093862,9c263550
BNBUSDT,091-Sell,2023-01-17 08:00:00,5,Open Short,--,Funding,0.38,301.01,0.00,-0.0001,-0.01143838,60e43aac
BNBUSDT,091-Sell,2023-01-17 00:00:00,5,Open Short,--,Funding,0.38,298.95,0.00,-0.0001,-0.0113601,518a988d
ETHUSDT,091-Sell,2023-01-17 00:00:00,5,Open Short,--,Funding,0.07,1576.50,0.00,-0.0001,-0.0110355,2441f6b2
ETHUSDT,091-Sell,2023-01-16 16:00:00,5,Open Short,--,Funding,0.07,1549.40,0.00,-0.0001,-0.0108458,c7506f9f
BNBUSDT,091-Sell,2023-01-16 16:00:00,5,Open Short,--,Funding,0.38,297.91,0.00,-0.0001,-0.01132058,7fa896e8
BNBUSDT,091-Sell,2023-01-16 08:00:00,5,Open Short,--,Funding,0.38,303.06,0.00,-0.0001,-0.01151628,4fe712ca
ETHUSDT,091-Sell,2023-01-16 08:00:00,5,Open Short,--,Funding,0.07,1565.97,0.00,-0.0001,-0.01096179,f9595018
ETHUSDT,091-Sell,2023-01-16 00:00:00,5,Open Short,--,Funding,0.07,1552.38,0.00,-0.0001,-0.01086666,2bf7482f
BNBUSDT,091-Sell,2023-01-16 00:00:00,5,Open Short,--,Funding,0.38,302.18,0.00,-0.0001,-0.01148284,b5dc03a2
BNBUSDT,091-Sell,2023-01-15 16:00:00,5,Open Short,--,Funding,0.38,302.78,0.00,-0.0001,-0.01150564,2ed251ba
ETHUSDT,091-Sell,2023-01-15 16:00:00,5,Open Short,--,Funding,0.07,1556.74,0.00,-0.0001,-0.01089718,14429d09
BNBUSDT,091-Sell,2023-01-15 08:00:00,5,Open Short,--,Funding,0.38,297.45,0.00,-0.0001,-0.0113031,16274b2a
ETHUSDT,091-Sell,2023-01-15 08:00:00,5,Open Short,--,Funding,0.07,1529.77,0.00,-0.0001,-0.01070839,551fe33e
ETHUSDT,091-Sell,2023-01-15 00:00:00,5,Open Short,--,Funding,0.07,1549.91,0.00,-0.0001,-0.01084937,0f0aee5b
BNBUSDT,091-Sell,2023-01-15 00:00:00,5,Open Short,--,Funding,0.38,305.20,0.00,-0.0001,-0.0115976,f4c68a1a
ETHUSDT,091-Sell,2023-01-14 16:00:00,5,Open Short,--,Funding,0.07,1525.72,0.00,-0.0001,-0.01068004,aa2e0ef6
BNBUSDT,091-Sell,2023-01-14 16:00:00,5,Open Short,--,Funding,0.38,304.21,0.00,-0.0001,-0.01155998,e975d532
LINKUSDT,fa46eb0c,2023-01-14 09:21:25,5,Close Short,Limit,Trade,9.4,6.566,6.566,0.0001,0.00617204,e6919f2d
SHIB1000USDT,47917c0b,2023-01-14 09:21:16,5,Close Short,Limit,Trade,8530,0.010005,0.010005,0.0001,0.00853427,bf81e544
ETHUSDT,091-Sell,2023-01-14 08:00:00,5,Open Short,--,Funding,0.07,1553.95,0.00,-0.0001,-0.01087765,2f9f95b0
LINKUSDT,091-Sell,2023-01-14 08:00:00,5,Open Short,--,Funding,9.4,7.002,0.000,-0.0001,-0.00658188,2883d055
SHIB1000USDT,7091-Sel,2023-01-14 08:00:00,5,Open Short,--,Funding,8530,0.010768,0.000000,-0.00096497,-0.08863349,19b08c11
BNBUSDT,091-Sell,2023-01-14 08:00:00,5,Open Short,--,Funding,0.38,310.95,0.00,-0.00026293,-0.03106807,f83d9ea8
LINKUSDT,07c6e86b,2023-01-14 06:46:27,5,Open Short,Limit,Trade,2.6,6.956,6.956,0.0001,0.00180856,efb58731
BNBUSDT,c1dabcbe,2023-01-14 05:03:05,5,Open Short,Limit,Trade,0.01,309.20,309.20,0.0001,0.0003092,589c5713
BNBUSDT,9bf95d6e,2023-01-14 01:18:36,5,Open Short,Limit,Trade,0.08,309.20,309.20,0.0001,0.0024736,1ed06d34
SHIB1000USDT,29b07d37,2023-01-14 01:14:29,5,Open Short,Limit,Trade,2040,0.010745,0.010745,0.0001,0.00219198,00b568e7
SHIB1000USDT,fee3bd0a,2023-01-14 00:38:50,5,Open Short,Limit,Trade,1860,0.010375,0.010375,0.0001,0.00192975,4fbce28b
LINKUSDT,747115c6,2023-01-14 00:37:20,5,Open Short,Limit,Trade,0.2,6.713,6.708,0.0006,0.00080556,cc0acc52
LINKUSDT,f566d385,2023-01-14 00:37:13,5,Open Short,Limit,Trade,2.4,6.708,6.708,0.0001,0.00160992,bb413493
BNBUSDT,13711c39,2023-01-14 00:22:05,5,Open Short,Limit,Trade,0.06,296.45,296.45,0.0001,0.0017787,e1768b6b
ETHUSDT,091-Sell,2023-01-14 00:00:00,5,Open Short,--,Funding,0.07,1450.35,0.00,7.861e-05,0.00798085,0bbd62ed
BNBUSDT,091-Sell,2023-01-14 00:00:00,5,Open Short,--,Funding,0.23,293.60,0.00,2.017e-05,0.00136204,9ca1c2f6
SHIB1000USDT,7091-Sel,2023-01-14 00:00:00,5,Open Short,--,Funding,4630,0.010210,0.000000,-0.0001,-0.00472723,a08a67d8
LINKUSDT,091-Sell,2023-01-14 00:00:00,5,Open Short,--,Funding,4.2,6.605,0.000,-0.0001,-0.0027741,d8ffec3d
ETHUSDT,3dd812ab,2023-01-13 22:28:21,5,Open Short,Limit,Trade,0.01,1462.70,1462.70,0.0001,0.0014627,4ced66ec
ETHUSDT,62d9a0ca,2023-01-13 22:04:09,5,Open Short,Limit,Trade,0.01,1462.70,1462.70,0.0001,0.0014627,d423718f
SHIB1000USDT,6257da62,2023-01-13 21:53:15,5,Open Short,Limit,Trade,1690,0.010005,0.010005,0.0001,0.00169085,c60bc20e
LINKUSDT,42df8ea3,2023-01-13 20:50:13,5,Open Short,Limit,Trade,2.2,6.459,6.459,0.0001,0.00142098,a5ff6eac
LINKUSDT,091-Sell,2023-01-13 16:00:00,5,Open Short,--,Funding,2,6.350,0.000,-0.0001,-0.00127,4a5e3c9f
SHIB1000USDT,7091-Sel,2023-01-13 16:00:00,5,Open Short,--,Funding,2940,0.009709,0.000000,-0.0001,-0.00285444,608a05fc
ETHUSDT,091-Sell,2023-01-13 16:00:00,5,Open Short,--,Funding,0.05,1420.76,0.00,-3.98e-06,-0.00028273,dc83a70d
BNBUSDT,091-Sell,2023-01-13 16:00:00,5,Open Short,--,Funding,0.23,288.57,0.00,0.00021416,0.01421404,12bbf9d9
DOGEUSDT,f6c64d91,2023-01-13 12:55:32,5,Close Short,Limit,Trade,346,0.07893,0.07893,0.0001,0.00273098,1f8be26e
SHIB1000USDT,6f7221d2,2023-01-13 09:23:55,5,Open Short,Limit,Trade,1540,0.009635,0.009635,0.0001,0.00148379,da86aacf
BNBUSDT,091-Sell,2023-01-13 08:00:00,5,Open Short,--,Funding,0.23,287.70,0.00,0.00023828,0.01576723,b13119e9
ETHUSDT,091-Sell,2023-01-13 08:00:00,5,Open Short,--,Funding,0.05,1407.80,0.00,0.00013721,0.00965822,9146302c
LINKUSDT,091-Sell,2023-01-13 08:00:00,5,Open Short,--,Funding,2,6.342,0.000,-0.0001,-0.0012684,b90dd241
DOGEUSDT,091-Sell,2023-01-13 08:00:00,5,Open Short,--,Funding,346,0.08001,0.00000,-0.0001,-0.00276834,44e09fd8
SHIB1000USDT,7091-Sel,2023-01-13 08:00:00,5,Open Short,--,Funding,1400,0.009475,0.000000,-0.0001,-0.0013265,4685291e
DOGEUSDT,9872e32c,2023-01-13 00:20:35,5,Open Short,Limit,Trade,181,0.08097,0.08097,0.0001,0.00146556,72433943
BNBUSDT,091-Sell,2023-01-13 00:00:00,5,Open Short,--,Funding,0.23,287.45,0.00,0.00039124,0.02586625,5bc922e7
DOGEUSDT,091-Sell,2023-01-13 00:00:00,5,Open Short,--,Funding,165,0.08025,0.00000,-0.0001,-0.00132412,8f31d71c
ETHUSDT,091-Sell,2023-01-13 00:00:00,5,Open Short,--,Funding,0.05,1415.01,0.00,0.00019594,0.01386286,f566ae76
LINKUSDT,091-Sell,2023-01-13 00:00:00,5,Open Short,--,Funding,2,6.384,0.000,-0.0001,-0.0012768,f8b73534
SHIB1000USDT,7091-Sel,2023-01-13 00:00:00,5,Open Short,--,Funding,1400,0.009470,0.000000,-0.0001,-0.0013258,768606b7
DOGEUSDT,80abec24,2023-01-12 17:22:45,5,Open Short,Limit,Trade,165,0.07786,0.07786,0.0001,0.00128469,3067e5ce
DOGEUSDT,8e8d3d46,2023-01-12 17:17:23,5,Close Long,Limit,Trade,165,0.07788,0.07788,0.0001,0.00128502,79e50a8f
LINKUSDT,1ac1f963,2023-01-12 16:24:04,5,Open Short,Limit,Trade,2,6.211,6.211,0.0001,0.0012422,8eddbf03
BNBUSDT,091-Sell,2023-01-12 16:00:00,5,Open Short,--,Funding,0.23,281.45,0.00,8.49e-05,0.00549588,cda62d58
DOGEUSDT,7091-Buy,2023-01-12 16:00:00,5,Open Long,--,Funding,165,0.07728,0.00000,0.0001,0.00127512,f7c00091
ETHUSDT,091-Sell,2023-01-12 16:00:00,5,Open Short,--,Funding,0.05,1384.68,0.00,4.404e-05,0.00304907,a98b890e
SHIB1000USDT,7091-Sel,2023-01-12 16:00:00,5,Open Short,--,Funding,1400,0.009330,0.000000,-0.0001,-0.0013062,3654441c
SHIB1000USDT,827b995a,2023-01-12 15:49:56,5,Open Short,Limit,Trade,1400,0.009265,0.009265,0.0001,0.0012971,f3330dca
LINKUSDT,13725920,2023-01-12 15:01:08,5,Close Long,Limit,Trade,2,6.201,6.201,0.0001,0.0012402,b9e8c715
SHIB1000USDT,d222f31c,2023-01-12 14:46:14,5,Close Long,Limit,Trade,1400,0.009050,0.009050,0.0001,0.001267,3e6597a3
SHIB1000USDT,66c6359d,2023-01-12 14:43:14,5,Open Long,Limit,Trade,1400,0.008985,0.008985,0.0001,0.0012579,c6cb972a
LINKUSDT,7cafecd2,2023-01-12 14:43:09,5,Open Long,Limit,Trade,2,6.158,6.158,0.0001,0.0012316,69c8b841
DOGEUSDT,419f0857,2023-01-12 14:34:55,5,Open Long,Limit,Trade,165,0.07734,0.07734,0.0001,0.00127611,506e1823
SHIB1000USDT,f3fd76af,2023-01-12 14:17:48,5,Close Short,Limit,Trade,1280,0.009185,0.009185,0.0001,0.00117568,2863b71e
LINKUSDT,3c250d29,2023-01-12 14:17:48,5,Close Short,Limit,Trade,2,6.239,6.239,0.0001,0.0012478,1a3b37d7
SHIB1000USDT,195daf01,2023-01-12 14:16:28,5,Close Short,Limit,Trade,120,0.009185,0.009185,0.0001,0.00011022,1be3cf08
DOGEUSDT,73d7395c,2023-01-12 13:57:14,5,Close Short,Limit,Trade,165,0.07862,0.07862,0.0001,0.00129723,44ea1494
DOGEUSDT,09435aa9,2023-01-12 13:54:38,5,Open Short,Limit,Trade,165,0.07917,0.07917,0.0001,0.00130631,08793237
LINKUSDT,c5a6c301,2023-01-12 13:52:19,5,Open Short,Limit,Trade,2,6.283,6.283,0.0001,0.0012566,38963f91
SHIB1000USDT,1adb315f,2023-01-12 13:51:26,5,Open Short,Limit,Trade,1400,0.009250,0.009250,0.0001,0.001295,fb82c5ba
DOGEUSDT,5d0f496e,2023-01-12 13:46:23,5,Close Long,Limit,Trade,165,0.07818,0.07818,0.0001,0.00128997,e1cb95f6
SHIB1000USDT,4907d43a,2023-01-12 13:45:14,5,Close Long,Limit,Trade,1400,0.009100,0.009100,0.0001,0.001274,2a9b2667
SHIB1000USDT,ad5d105a,2023-01-12 13:43:57,5,Open Long,Limit,Trade,1400,0.009035,0.009035,0.0001,0.0012649,e0ff7c3b
DOGEUSDT,125835bc,2023-01-12 13:37:27,5,Open Long,Limit,Trade,165,0.07764,0.07764,0.0001,0.00128106,0b023572
SHIB1000USDT,cc396fce,2023-01-12 13:35:58,5,Close Long,Limit,Trade,2940,0.009060,0.009060,0.0001,0.00266364,3fd07963
SHIB1000USDT,64248b0e,2023-01-12 13:32:42,5,Open Long,Limit,Trade,1540,0.008820,0.008820,0.0001,0.00135828,4196e342
LINKUSDT,a121e54f,2023-01-12 13:31:41,5,Close Long,Limit,Trade,2,6.139,6.108,0.0006,0.0073668,8f7d6b54
DOGEUSDT,df57728d,2023-01-12 13:31:33,5,Close Long,Limit,Trade,165,0.07699,0.07616,0.0006,0.00762201,3113e632
LINKUSDT,97a1d952,2023-01-12 13:30:28,5,Open Long,Limit,Trade,2,6.066,6.193,0.0006,0.0072792,e6272dc1
LINKUSDT,8661e881,2023-01-12 13:30:22,5,Close Short,Limit,Trade,9.4,6.030,6.030,0.0001,0.0056682,7f6d7041
DOGEUSDT,df19f4ed,2023-01-12 13:30:17,5,Open Long,Limit,Trade,165,0.07563,0.07789,0.0006,0.00748737,386077dc
DOGEUSDT,7aabba08,2023-01-12 13:29:58,5,Close Short,Limit,Trade,346,0.07712,0.07712,0.0001,0.00266836,e6e182f5
SHIB1000USDT,01a9f137,2023-01-12 08:26:47,5,Open Long,Limit,Trade,1400,0.009190,0.009190,0.0001,0.0012866,08fdc0d3
SHIB1000USDT,0c524335,2023-01-12 08:07:29,5,Close Short,Limit,Trade,1400,0.009205,0.009205,0.0001,0.0012887,da82bc2a
LINKUSDT,091-Sell,2023-01-12 08:00:00,5,Open Short,--,Funding,9.4,6.313,0.000,-0.0001,-0.00593422,ce34d373
ETHUSDT,091-Sell,2023-01-12 08:00:00,5,Open Short,--,Funding,0.05,1397.80,0.00,2.579e-05,0.00180247,2a437e5b
BNBUSDT,091-Sell,2023-01-12 08:00:00,5,Open Short,--,Funding,0.23,284.95,0.00,5.134e-05,0.00336475,86e9567e
SHIB1000USDT,7091-Sel,2023-01-12 08:00:00,5,Open Short,--,Funding,1400,0.009262,0.000000,-0.0001,-0.00129668,ab6b60f6
DOGEUSDT,091-Sell,2023-01-12 08:00:00,5,Open Short,--,Funding,346,0.07915,0.00000,-0.0001,-0.00273859,04e51628
SHIB1000USDT,3a7ccf23,2023-01-12 07:24:57,5,Open Short,Limit,Trade,1400,0.009270,0.009270,0.0001,0.0012978,66ef0888
SHIB1000USDT,650a4d64,2023-01-12 05:48:53,5,Close Short,Limit,Trade,2940,0.009190,0.009190,0.0001,0.00270186,edc1ea2d
SHIB1000USDT,513bd9ec,2023-01-12 01:59:51,5,Open Short,Limit,Trade,1540,0.009430,0.009430,0.0001,0.00145222,0b8261e5
LINKUSDT,9028ec67,2023-01-12 00:58:12,5,Open Short,Limit,Trade,2.6,6.388,6.388,0.0001,0.00166088,bfb480c1
ETHUSDT,94b78415,2023-01-12 00:55:42,5,Open Short,Limit,Trade,0.01,1412.25,1412.25,0.0001,0.00141225,aa613238
DOGEUSDT,129e8d2d,2023-01-12 00:52:39,5,Open Short,Limit,Trade,181,0.07911,0.07911,0.0001,0.0014319,70fff5bf
BNBUSDT,091-Sell,2023-01-12 00:00:00,5,Open Short,--,Funding,0.23,284.82,0.00,0.00018609,0.0121905,996bc214
DOGEUSDT,091-Sell,2023-01-12 00:00:00,5,Open Short,--,Funding,165,0.07812,0.00000,-0.0001,-0.00128898,d32e97db
SHIB1000USDT,7091-Sel,2023-01-12 00:00:00,5,Open Short,--,Funding,1400,0.009130,0.000000,-0.0001,-0.0012782,0f516bad
LINKUSDT,091-Sell,2023-01-12 00:00:00,5,Open Short,--,Funding,6.8,6.280,0.000,-0.0001,-0.0042704,eb61a5f9
ETHUSDT,091-Sell,2023-01-12 00:00:00,5,Open Short,--,Funding,0.04,1388.46,0.00,0.00025957,0.01441611,9a4f09e5
BNBUSDT,a465920d,2023-01-11 23:35:06,5,Open Short,Limit,Trade,0.01,286.20,286.20,0.0001,0.0002862,63a41df5
BNBUSDT,b3228575,2023-01-11 23:34:59,5,Open Short,Limit,Trade,0.06,286.20,286.20,0.0001,0.0017172,0df82f66
SHIB1000USDT,e85ff44b,2023-01-11 23:33:13,5,Open Short,Limit,Trade,1400,0.009065,0.009065,0.0006,0.0076146,d6b8e652
ETHUSDT,c4df263c,2023-01-11 23:27:38,5,Open Short,Limit,Trade,0.01,1376.90,1361.85,0.0006,0.0082614,2b905ff6
SHIB1000USDT,d0a217ad,2023-01-11 23:27:33,5,Close Long,Limit,Trade,2940,0.009060,0.009060,0.0001,0.00266364,b115029f
ETHUSDT,cecfe26c,2023-01-11 23:27:31,5,Open Short,Limit,Trade,0.01,1361.85,1361.85,0.0001,0.00136185,e4be5d6b
DOGEUSDT,37048421,2023-01-11 18:10:02,5,Open Short,Limit,Trade,1,0.07607,0.07565,0.0006,4.565e-05,64f79d3c
DOGEUSDT,37048421,2023-01-11 18:10:02,5,Open Short,Limit,Trade,164,0.07607,0.07565,0.0006,0.00748529,200506de
DOGEUSDT,48b6fbf3,2023-01-11 18:04:11,5,Close Long,Limit,Trade,165,0.07565,0.07565,0.0001,0.00124823,b7461cb1
LINKUSDT,091-Sell,2023-01-11 16:00:00,5,Open Short,--,Funding,6.8,6.041,0.000,-0.0001,-0.00410788,fd974a13
DOGEUSDT,7091-Buy,2023-01-11 16:00:00,5,Open Long,--,Funding,165,0.07509,0.00000,0.0001,0.00123899,18ee09ac
SHIB1000USDT,7091-Buy,2023-01-11 16:00:00,5,Open Long,--,Funding,2940,0.008728,0.000000,0.0001,0.00256604,8b84db80
BNBUSDT,091-Sell,2023-01-11 16:00:00,5,Open Short,--,Funding,0.16,276.65,0.00,0.00030381,0.01344785,6b163517
ETHUSDT,091-Sell,2023-01-11 16:00:00,5,Open Short,--,Funding,0.02,1322.25,0.00,0.00015541,0.00410982,3f6a0d9c
DOGEUSDT,5641cc03,2023-01-11 15:35:28,5,Open Long,Limit,Trade,165,0.07512,0.07566,0.0006,0.00743688,cf7fcfa3
DOGEUSDT,7a4bf37c,2023-01-11 15:35:25,5,Close Short,Limit,Trade,165,0.07536,0.07536,0.0001,0.00124344,0b31f20a
LINKUSDT,091-Sell,2023-01-11 08:00:00,5,Open Short,--,Funding,6.8,6.136,0.000,-6.939e-05,-0.00289528,9239156f
SHIB1000USDT,7091-Buy,2023-01-11 08:00:00,5,Open Long,--,Funding,2940,0.009030,0.000000,0.0001,0.00265482,1c920a55
DOGEUSDT,091-Sell,2023-01-11 08:00:00,5,Open Short,--,Funding,165,0.07703,0.00000,-0.0001,-0.00127099,c8ed3b51
ETHUSDT,091-Sell,2023-01-11 08:00:00,5,Open Short,--,Funding,0.02,1334.55,0.00,0.00011226,0.00299634,f4be4139
BNBUSDT,091-Sell,2023-01-11 08:00:00,5,Open Short,--,Funding,0.16,277.60,0.00,0.00030872,0.01371211,7ed6f8bc
SHIB1000USDT,64c539a9,2023-01-11 02:59:18,5,Open Long,Limit,Trade,1540,0.008820,0.008820,0.0001,0.00135828,ddcb1f53
SHIB1000USDT,989c56f4,2023-01-11 00:27:04,5,Open Long,Limit,Trade,1400,0.009190,0.009190,0.0001,0.0012866,86487084
SHIB1000USDT,2bfa339c,2023-01-11 00:02:53,5,Close Short,Limit,Trade,1400,0.009205,0.009205,0.0001,0.0012887,2265dab4
LINKUSDT,091-Sell,2023-01-11 00:00:00,5,Open Short,--,Funding,6.8,6.162,0.000,-0.0001,-0.00419016,0d3be04c
BNBUSDT,091-Sell,2023-01-11 00:00:00,5,Open Short,--,Funding,0.16,277.00,0.00,0.00031827,0.01410573,cb5d1b6c
DOGEUSDT,091-Sell,2023-01-11 00:00:00,5,Open Short,--,Funding,165,0.07782,0.00000,-0.0001,-0.00128403,e7f07e10
SHIB1000USDT,7091-Sel,2023-01-11 00:00:00,5,Open Short,--,Funding,1400,0.009270,0.000000,-0.0001,-0.0012978,e449a610
ETHUSDT,091-Sell,2023-01-11 00:00:00,5,Open Short,--,Funding,0.02,1334.40,0.00,0.00021032,0.00561303,dceb7408
SHIB1000USDT,7546000b,2023-01-10 23:36:04,5,Open Short,Limit,Trade,1400,0.009270,0.009270,0.0001,0.0012978,bda54893
SHIB1000USDT,78a8d974,2023-01-10 23:28:26,5,Close Long,Limit,Trade,1400,0.009260,0.009260,0.0001,0.0012964,f3b56ee4
SHIB1000USDT,cd25ca04,2023-01-10 22:47:08,5,Open Long,Limit,Trade,1400,0.009195,0.009195,0.0001,0.0012873,bf6ab291
SHIB1000USDT,fcd977b1,2023-01-10 22:40:49,5,Close Short,Limit,Trade,1400,0.009220,0.009220,0.0001,0.0012908,24859963
SHIB1000USDT,c029a6bb,2023-01-10 22:32:55,5,Open Short,Limit,Trade,1400,0.009285,0.009285,0.0001,0.0012999,c4ec7d1e
SHIB1000USDT,531d694e,2023-01-10 22:19:12,5,Close Short,Limit,Trade,1400,0.009220,0.009220,0.0001,0.0012908,04a99984
SHIB1000USDT,4af3cec8,2023-01-10 21:35:39,5,Open Short,Limit,Trade,1400,0.009285,0.009285,0.0001,0.0012999,65cec49a
SHIB1000USDT,f21a92b3,2023-01-10 20:52:02,5,Close Long,Limit,Trade,1400,0.009255,0.009255,0.0001,0.0012957,c42e1998
SHIB1000USDT,7849a719,2023-01-10 20:36:20,5,Open Long,Limit,Trade,1400,0.009190,0.009210,0.0006,0.0077196,232fd908
SHIB1000USDT,102cd17f,2023-01-10 20:36:06,5,Close Short,Limit,Trade,1400,0.009190,0.009190,0.0001,0.0012866,da55449c
SHIB1000USDT,a0043fec,2023-01-10 18:52:48,5,Open Short,Limit,Trade,1400,0.009255,0.009245,0.0006,0.0077742,709cd7ce
SHIB1000USDT,4ec9b226,2023-01-10 18:47:12,5,Close Long,Limit,Trade,1400,0.009275,0.009275,0.0001,0.0012985,e005626a
SHIB1000USDT,3f806846,2023-01-10 16:14:10,5,Open Long,Limit,Trade,1400,0.009210,0.009210,0.0001,0.0012894,a8a53c55
DOGEUSDT,091-Sell,2023-01-10 16:00:00,5,Open Short,--,Funding,165,0.07662,0.00000,-0.0001,-0.00126423,94ab2a40
BNBUSDT,091-Sell,2023-01-10 16:00:00,5,Open Short,--,Funding,0.16,275.55,0.00,0.000132,0.00581962,6bf997e2
ETHUSDT,091-Sell,2023-01-10 16:00:00,5,Open Short,--,Funding,0.02,1333.15,0.00,-3.203e-05,-0.00085401,88c69094
LINKUSDT,091-Sell,2023-01-10 16:00:00,5,Open Short,--,Funding,6.8,6.139,0.000,-0.0001,-0.00417452,5285cd3e
SHIB1000USDT,f9e143ff,2023-01-10 14:47:00,5,Close Short,Limit,Trade,1400,0.009260,0.009260,0.0001,0.0012964,fef22364
SHIB1000USDT,f982f8e0,2023-01-10 14:30:16,5,Open Short,Limit,Trade,1400,0.009325,0.009325,0.0001,0.0013055,855dc089
SHIB1000USDT,7b03c232,2023-01-10 13:58:47,5,Close Long,Limit,Trade,1400,0.009160,0.009160,0.0001,0.0012824,6922343e
SHIB1000USDT,c55e4e99,2023-01-10 13:53:38,5,Open Long,Limit,Trade,1400,0.009095,0.009095,0.0001,0.0012733,4fbd45dc
SHIB1000USDT,fa4c8433,2023-01-10 13:36:43,5,Close Short,Limit,Trade,4630,0.009120,0.009120,0.0001,0.00422256,30eb3843
SHIB1000USDT,b4d8eaad,2023-01-10 11:23:39,5,Open Short,Limit,Trade,1690,0.009515,0.009515,0.0001,0.00160804,8785b90a
SHIB1000USDT,243be2d5,2023-01-10 09:20:58,5,Open Short,Limit,Trade,1540,0.009160,0.009160,0.0001,0.00141064,a2bf8afc
SHIB1000USDT,78eb9353,2023-01-10 08:23:15,5,Open Short,Limit,Trade,1400,0.008810,0.008810,0.0001,0.0012334,5bdc490b
BNBUSDT,091-Sell,2023-01-10 08:00:00,5,Open Short,--,Funding,0.16,274.25,0.00,-8.76e-06,-0.00038438,eeaef5e7
DOGEUSDT,091-Sell,2023-01-10 08:00:00,5,Open Short,--,Funding,165,0.07572,0.00000,-0.0001,-0.00124938,5c7e41ee
LINKUSDT,091-Sell,2023-01-10 08:00:00,5,Open Short,--,Funding,6.8,6.074,0.000,-0.0001,-0.00413032,362e2513
ETHUSDT,091-Sell,2023-01-10 08:00:00,5,Open Short,--,Funding,0.02,1322.41,0.00,-8.12e-06,-0.00021475,b8d7b977
SHIB1000USDT,67b8bd88,2023-01-10 07:59:32,5,Close Long,Limit,Trade,1400,0.008810,0.008810,0.0001,0.0012334,8672a16b
DOGEUSDT,2f1aa720,2023-01-10 04:52:35,5,Open Short,Limit,Trade,165,0.07589,0.07589,0.0001,0.00125219,3ebd4c35
DOGEUSDT,803e972a,2023-01-10 03:46:43,5,Close Long,Limit,Trade,165,0.07551,0.07551,0.0001,0.00124592,6409ce59
DOGEUSDT,bfa070b0,2023-01-10 02:52:43,5,Open Long,Limit,Trade,165,0.07499,0.07499,0.0001,0.00123734,d4c42f24
DOGEUSDT,27f400e5,2023-01-10 02:45:43,5,Close Long,Limit,Trade,165,0.07470,0.07470,0.0001,0.00123255,46b1afbc
DOGEUSDT,0b4ef325,2023-01-10 02:40:35,5,Open Long,Limit,Trade,165,0.07418,0.07571,0.0006,0.00734382,aa57127c
DOGEUSDT,8c162774,2023-01-10 02:40:14,5,Close Short,Limit,Trade,437,0.07491,0.07491,0.0001,0.00327357,20824f1c
DOGEUSDT,8c162774,2023-01-10 02:40:14,5,Close Short,Limit,Trade,108,0.07491,0.07491,0.0001,0.00080903,c5074fa3
SHIB1000USDT,70fa8f0b,2023-01-10 02:27:09,5,Open Long,Limit,Trade,1400,0.008750,0.008750,0.0001,0.001225,9a2c5bb6
SHIB1000USDT,4dea6b7f,2023-01-10 02:12:34,5,Close Long,Limit,Trade,1400,0.008830,0.008830,0.0001,0.0012362,da696439
